CodigoParlamentar;CodigoPublicoNaLegAtual;NomeParlamentar;NomeCompletoParlamentar;SexoParlamentar;FormaTratamento;UrlFotoParlamentar;UrlPaginaParlamentar;EmailParlamentar;SiglaPartidoParlamentar;UfParlamentar;MembroMesa;MembroLideranca;NumeroTelefone;OrdemPublicacao;IndicadorFax;CodigoBloco;NomeBloco;NomeApelido;DataCriacao;CodigoMandato;UfParlamentar;DescricaoParticipacao;NumeroLegislatura;DataInicio;DataFim;NumeroLegislatura;DataInicio;DataFim;DescricaoParticipacao;CodigoParlamentar;NomeParlamentar;CodigoExercicio;DataInicio;DescricaoParticipacao;CodigoParlamentar;NomeParlamentar;DataFim;SiglaCausaAfastamento;DescricaoCausaAfastamento;UrlPaginaParticular;DataLeitura
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33033778";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33033772";"4";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33036209";"5";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33036213";"5";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";;;;;"33033775";"6";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"6363";"940";"Rosana Martinelli";"Rosana Tereza Martinelli";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6363.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6363";"sen.rosanamartinelli@senado.leg.br";"PL";"MT";"Não";"Não";;;;"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"621";"MT";"2º Suplente";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6362";"Mauro Carvalho Junior";"3061";"2024-06-12";"Titular";"1173";"Wellington Fagundes";;;;;
"6331";"886";"Sergio Moro";"Sergio Fernando Moro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6331";"sen.sergiomoro@senado.leg.br";"UNIÃO";"PR";"Não";"Não";"33036202";"1";"Não";"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"608";"PR";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6370";"Luis Felipe Cunha";;;;;;;;;;
"6331";"886";"Sergio Moro";"Sergio Fernando Moro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6331";"sen.sergiomoro@senado.leg.br";"UNIÃO";"PR";"Não";"Não";"33036202";"1";"Não";"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"608";"PR";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6371";"Ricardo Guerra";;;;;;;;;;
"6331";"886";"Sergio Moro";"Sergio Fernando Moro";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6331";"sen.sergiomoro@senado.leg.br";"UNIÃO";"PR";"Não";"Não";"33036202";"1";"Não";"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"608";"PR";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3015";"2023-02-01";;;;;;;;
"5988";"854";"Soraya Thronicke";"Soraya Vieira Thronicke";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5988";"sen.sorayathronicke@senado.leg.br";"PODEMOS";"MS";"Não";"Sim";"33031775";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"561";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5986";"Rodolfo Nogueira";;;;;;;;;;
"5988";"854";"Soraya Thronicke";"Soraya Vieira Thronicke";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5988";"sen.sorayathronicke@senado.leg.br";"PODEMOS";"MS";"Não";"Sim";"33031775";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"561";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5987";"Danny Fabricio";;;;;;;;;;
"5988";"854";"Soraya Thronicke";"Soraya Vieira Thronicke";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5988";"sen.sorayathronicke@senado.leg.br";"PODEMOS";"MS";"Não";"Sim";"33031775";"1";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"561";"MS";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2937";"2019-02-01";;;;;;;;
"5959";"817";"Styvenson Valentim";"Eann Styvenson Valentim Mendes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959";"sen.styvensonvalentim@senado.leg.br";"PODEMOS";"RN";"Sim";"Sim";"33031148";"2";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"550";"RN";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5962";"Alisson Taveira";;;;;;;;;;
"5959";"817";"Styvenson Valentim";"Eann Styvenson Valentim Mendes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959";"sen.styvensonvalentim@senado.leg.br";"PODEMOS";"RN";"Sim";"Sim";"33031148";"2";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"550";"RN";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5963";"Coronel Margarida";;;;;;;;;;
"5959";"817";"Styvenson Valentim";"Eann Styvenson Valentim Mendes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959";"sen.styvensonvalentim@senado.leg.br";"PODEMOS";"RN";"Sim";"Sim";"33031148";"2";"Não";"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"550";"RN";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2899";"2019-02-01";;;;;;;;
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";;;;;"33034086";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";;;;;"33036708";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";;;;;"33036709";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5908";"Maria das Vitórias";;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5909";"Maria Alice";;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2997";"2022-11-04";;;;;;;"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2935";"2019-02-01";;;;"2022-07-06";"LCS";"Licença com convocação de suplente (sup 120 dias)";"http://www.petecao.com.br/";
"4560";"850";"Sérgio Petecão";"Sérgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;"http://www.petecao.com.br/";
"6338";"879";"Teresa Leitão";"Maria Teresa Leitão de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"Não";"Sim";"33032423";"1";"Não";"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"4768";"Silvio Costa";;;;;;;;;;
"6338";"879";"Teresa Leitão";"Maria Teresa Leitão de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"Não";"Sim";"33032423";"1";"Não";"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6368";"Francisco Alexandre";;;;;;;;;;
"6338";"879";"Teresa Leitão";"Maria Teresa Leitão de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"Não";"Sim";"33032423";"1";"Não";"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3019";"2023-02-01";;;;;;;;
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"Não";"Sim";"33032431";"1";"Não";"346";"Bloco Parlamentar Aliança";"BLALIANÇA";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6332";"Tenente Portela";;;;;;;;;"https://terezacristinams.com.br/";
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"Não";"Sim";"33032431";"1";"Não";"346";"Bloco Parlamentar Aliança";"BLALIANÇA";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6333";"Paulo Salomão";;;;;;;;;"https://terezacristinams.com.br/";
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"Não";"Sim";"33032431";"1";"Não";"346";"Bloco Parlamentar Aliança";"BLALIANÇA";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3012";"2023-02-01";;;;;;;"https://terezacristinams.com.br/";
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";;;;;"33032092";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";;;;;"33032099";"4";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"453";"Pedro Chaves";;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5912";"Jader Melo";;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"Não";"Não";;;;"335";"Bloco Parlamentar da Resistência Democrática";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2938";"2019-02-01";;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";;;;;"33032252";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";;;;;"33032481";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"Sim";"Não";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"63";"Ney Suassuna";;;;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"Sim";"Não";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5995";"Suely Santiago";;;;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"Sim";"Não";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2963";"2021-01-22";;;;;;;;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"Sim";"Não";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2939";"2019-02-01";;;;"2020-09-23";"LP ";"Licença Particular";;
"5748";"821";"Veneziano Vital do Rêgo";"Veneziano Vital do Rêgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"Sim";"Não";;;;"336";"Bloco Parlamentar Democracia";"BLDEM";"2023-02-03";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";;;;;"33034161";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";;;;;"33031655";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";"PDT";"MA";"Sim";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"529";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1º Suplente";"5892";"Roberth Bringel";;;;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";"PDT";"MA";"Sim";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"529";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2º Suplente";"5893";"Suely Pereira";;;;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";"PDT";"MA";"Sim";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"529";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2995";"2022-11-04";;;;;;;;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";"PDT";"MA";"Sim";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"529";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2940";"2019-02-01";;;;"2022-07-06";"LCS";"Licença com convocação de suplente (sup 120 dias)";;
"5411";"808";"Weverton";"Weverton Rocha Marques de Sousa";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411";"sen.wevertonrocha@senado.leg.br";"PDT";"MA";"Sim";"Sim";;;;"353";"Bloco Parlamentar Independência";"BLIND";"2024-04-09";"529";"MA";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5070";"870";"Wilder Morais";"Wilder Pedro de Morais";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070";"sen.wildermorais@senado.leg.br";"PL";"GO";"Não";"Não";"33036440";"2";"Não";"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"601";"GO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1º Suplente";"6356";"Izaura Cardoso";;;;;;;;;"https://www.wildermorais.com.br/";
"5070";"870";"Wilder Morais";"Wilder Pedro de Morais";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070";"sen.wildermorais@senado.leg.br";"PL";"GO";"Não";"Não";"33036440";"2";"Não";"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"601";"GO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2º Suplente";"6357";"Hélio Araújo";;;;;;;;;"https://www.wildermorais.com.br/";
"5070";"870";"Wilder Morais";"Wilder Pedro de Morais";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070";"sen.wildermorais@senado.leg.br";"PL";"GO";"Não";"Não";"33036440";"2";"Não";"338";"Bloco Parlamentar Vanguarda";"BLVANG";"2023-02-01";"601";"GO";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3023";"2023-02-01";;;;;;;"https://www.wildermorais.com.br/";
"5783";"818";"Zenaide Maia";"Zenaide Maia Calado Pereira dos Santos";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783";"sen.zenaidemaia@senado.leg.br";;;;;"33032371";"1";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://zenaidesenadora.com.br/";
"5783";"818";"Zenaide Maia";"Zenaide Maia Calado Pereira dos Santos";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783";"sen.zenaidemaia@senado.leg.br";;;;;"33032372";"2";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://zenaidesenadora.com.br/";
"5783";"818";"Zenaide Maia";"Zenaide Maia Calado Pereira dos Santos";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783";"sen.zenaidemaia@senado.leg.br";;;;;"33032358";"3";"Não";;;;;;;;;;;;;;;;;;;;;;;;;"https://zenaidesenadora.com.br/";
